timestamp,service_id,server_cluster,cpu_util_pct,mem_util_pct,io_wait_ms,disk_io_ops,network_in_kbps,network_out_kbps,active_threads,request_rate_rps,avg_response_ms,p95_response_ms,error_rate_pct,gc_pause_ms,db_query_qps,db_avg_query_ms,cache_hit_pct,concurrent_sessions,rolling_cpu_1h,rolling_cpu_6h,rolling_mem_1h,rolling_mem_6h,bottleneck
2023-05-27 21:00:00,land_records,cluster-27,44.51,67.42,0.86,97,1714,64,129,17.98,203.78,323.29,0.257,0.94,113.95,8.66,73.35,4276,44.51,59.445,67.42,50.16166666666667,NONE
2023-05-27 22:00:00,licensing,cluster-26,41.72,55.31,5.82,662,1875,218,135,44.42,28.67,364.29,0.717,6.68,90.32,13.07,63.06,3499,41.72,61.708333333333336,55.31,51.60833333333333,NONE
2023-05-27 23:00:00,tax_filing,cluster-26,59.28,45.89,3.74,487,774,1231,124,152.28,83.77,381.89,2.483,3.96,66.06,44.05,58.15,486,59.28,58.88833333333333,45.89,54.52666666666667,NONE
2023-05-28 00:00:00,grievance_redressal,cluster-8,25.94,45.36,3.64,524,699,175,236,19.83,214.83,360.07,1.186,8.01,67.14,28.82,60.92,1058,25.94,56.06333333333333,45.36,48.28333333333334,NONE
2023-05-28 01:00:00,grievance_redressal,cluster-14,28.83,84.04,6.94,995,1334,711,90,166.63,93.22,123.44,1.428,11.72,97.96,29.05,83.44,1324,28.83,45.64166666666666,84.04,57.63833333333333,NONE
2023-05-28 02:00:00,welfare_disbursement,cluster-22,33.19,97.07,4.74,801,1419,908,109,0.55,183.91,74.54,1.835,3.89,108.1,17.25,66.89,206,33.19,38.91166666666667,97.07,65.84833333333333,MEM
2023-05-28 03:00:00,welfare_disbursement,cluster-28,78.1,50.76,7.57,635,1757,1448,246,178.04,248.2,267.09,1.225,8.53,71.72,28.23,82.62,1993,78.1,44.51,50.76,63.07166666666666,NONE
2023-05-28 04:00:00,licensing,cluster-14,58.54,27.9,4.1,599,708,1033,107,13.83,60.75,104.27,0.106,16.56,119.78,38.12,83.82,2687,58.54,47.31333333333333,27.9,58.50333333333334,NONE
2023-05-28 05:00:00,business_registration,cluster-11,20.79,27.71,1.68,777,198,765,161,184.43,116.04,352.09,1.812,12.84,78.76,31.84,50.88,4702,20.79,40.89833333333333,27.71,55.47333333333333,NONE
2023-05-28 06:00:00,welfare_disbursement,cluster-14,70.51,81.18,4.72,185,1962,1312,89,172.98,57.98,381.61,0.687,13.58,77.32,29.17,92.27,4240,70.51,48.32666666666668,81.18,61.443333333333335,NONE
2023-05-28 07:00:00,court_services,cluster-21,51.78,65.88,9.52,567,467,930,107,108.14,55.49,92.45,2.907,18.81,97.33,21.36,54.5,1799,51.78,52.15166666666667,65.88,58.41666666666666,NONE
2023-05-28 08:00:00,tax_filing,cluster-8,58.31,82.99,8.05,808,1102,614,238,155.7,165.6,132.54,2.071,8.18,119.17,33.38,71.22,3319,58.31,56.33833333333334,82.99,56.07,NONE
2023-05-28 09:00:00,licensing,cluster-3,36.06,76.61,2.22,373,1687,987,222,15.44,64.02,268.83,2.522,19.96,89.63,43.57,92.77,1954,36.06,49.33166666666667,76.61,60.37833333333333,NONE
2023-05-28 10:00:00,vehicle_registration,cluster-28,61.38,92.16,4.03,246,1536,15,126,27.46,131.01,303.84,2.863,7.64,138.44,13.58,57.12,4035,61.38,49.80500000000001,92.16,71.08833333333332,MEM
2023-05-28 11:00:00,pension_portal,cluster-29,93.44,90.55,9.29,951,1881,1351,97,74.17,244.93,229.31,0.19,3.65,131.51,42.09,58.65,4101,93.44,61.91333333333333,90.55,81.56166666666667,CPU
2023-05-28 12:00:00,licensing,cluster-29,25.51,83.34,1.41,160,1956,544,139,107.72,96.62,179.16,0.446,16.15,115.53,26.78,60.53,2598,25.51,54.41333333333333,83.34,81.92166666666667,NONE
2023-05-28 13:00:00,licensing,cluster-23,41.29,60.16,2.69,849,815,948,60,173.71,220.93,157.11,2.424,10.2,69.44,49.07,87.36,3502,41.29,52.665,60.16,80.96833333333333,NONE
2023-05-28 14:00:00,grievance_redressal,cluster-18,38.22,47.8,2.77,599,1859,182,105,108.76,111.16,283.09,2.654,6.9,92.0,16.79,87.86,1852,38.22,49.31666666666666,47.8,75.10333333333334,NONE
2023-05-28 15:00:00,passport_booking,cluster-3,38.64,62.52,5.8,164,1964,1125,72,133.21,80.46,310.6,0.015,4.93,76.09,9.39,90.53,1012,38.64,49.74666666666667,62.52,72.755,NONE
2023-05-28 16:00:00,business_registration,cluster-13,48.4,62.15,4.23,746,1634,331,82,136.14,97.34,151.09,2.836,16.43,1.13,12.23,72.74,1423,48.4,47.583333333333336,62.15,67.75333333333333,NONE
2023-05-28 17:00:00,passport_booking,cluster-12,81.36,70.16,0.98,773,1262,78,229,175.57,49.37,164.1,1.363,11.28,99.5,5.86,90.6,4933,81.36,45.56999999999999,70.16,64.355,CPU
2023-05-28 18:00:00,court_services,cluster-15,88.46,38.77,6.37,537,114,1040,165,155.46,176.17,211.02,1.388,12.49,137.36,21.44,62.11,1079,88.46,56.06166666666667,38.77,56.92666666666667,CPU
2023-05-28 19:00:00,vehicle_registration,cluster-18,35.17,73.52,1.17,414,1532,1393,77,195.42,137.07,207.58,2.636,9.25,77.93,19.41,77.46,3892,35.17,55.04166666666666,73.52,59.15333333333333,NONE
2023-05-28 20:00:00,grievance_redressal,cluster-5,60.72,58.79,6.14,533,725,1044,164,4.49,161.18,344.93,0.869,4.29,25.74,33.73,69.27,4966,60.72,58.79166666666666,58.79,60.98500000000001,NONE
2023-05-28 21:00:00,vehicle_registration,cluster-7,67.77,70.9,5.17,816,273,404,181,41.96,89.71,202.92,1.75,6.75,69.03,12.32,62.95,996,67.77,63.64666666666667,70.9,62.38166666666666,NONE
2023-05-28 22:00:00,court_services,cluster-11,59.14,42.73,5.04,881,525,1040,228,186.12,170.3,392.44,1.003,2.57,0.66,39.24,84.31,447,59.14,65.43666666666667,42.73,59.145,NONE
2023-05-28 23:00:00,passport_booking,cluster-26,52.56,57.15,0.86,359,375,922,187,158.55,57.86,158.84,0.341,6.82,111.03,19.52,83.1,329,52.56,60.636666666666656,57.15,56.97666666666667,NONE
2023-05-29 00:00:00,licensing,cluster-27,34.4,40.55,6.46,162,1592,431,101,53.84,170.07,292.49,1.076,18.25,100.34,44.43,83.7,3804,34.4,51.626666666666665,40.55,57.27333333333333,NONE
2023-05-29 01:00:00,welfare_disbursement,cluster-11,56.62,89.77,4.43,319,1646,555,249,194.86,38.66,315.63,0.519,11.5,97.82,13.25,76.93,553,56.62,55.20166666666668,89.77,59.98166666666666,MEM
2023-05-29 02:00:00,welfare_disbursement,cluster-27,50.09,61.11,4.23,369,1265,1443,58,174.04,112.06,270.64,1.563,0.92,65.21,40.89,65.17,4793,50.09,53.43,61.11,60.36833333333333,NONE
2023-05-29 03:00:00,land_records,cluster-15,79.67,41.65,6.05,995,1945,27,67,13.4,160.24,178.47,1.589,15.28,58.92,13.38,80.23,4252,79.67,55.41333333333333,41.65,55.49333333333333,NONE
2023-05-29 04:00:00,pension_portal,cluster-10,77.27,28.05,6.14,224,137,1048,243,162.36,216.72,140.1,1.312,15.35,41.04,5.88,59.05,359,77.27,58.435,28.05,53.04666666666666,NONE
2023-05-29 05:00:00,business_registration,cluster-15,30.05,75.0,0.35,871,1531,1224,131,157.01,206.86,261.5,0.521,15.19,137.44,7.63,61.18,848,30.05,54.68333333333333,75.0,56.02166666666667,NONE
2023-05-29 06:00:00,court_services,cluster-13,26.64,40.88,1.43,68,207,302,217,44.62,141.2,280.52,0.356,12.33,55.44,41.7,93.09,4973,26.64,53.38999999999999,40.88,56.07666666666668,NONE
2023-05-29 07:00:00,pension_portal,cluster-14,88.11,98.23,2.52,252,1346,612,115,134.01,223.18,140.17,0.314,0.63,83.3,28.97,74.48,4180,88.11,58.63833333333333,98.23,57.48666666666667,CPU
2023-05-29 08:00:00,business_registration,cluster-17,60.16,64.49,6.84,984,989,1302,71,194.06,136.36,167.77,0.336,7.65,68.7,19.46,82.22,3789,60.16,60.31666666666666,64.49,58.05,NONE
2023-05-29 09:00:00,pension_portal,cluster-13,84.34,46.38,5.85,175,1405,1098,129,135.34,138.95,351.72,0.885,6.51,99.19,33.87,70.5,2355,84.34,61.095,46.38,58.83833333333334,CPU
2023-05-29 10:00:00,passport_booking,cluster-10,24.36,73.67,7.62,516,331,1088,150,162.85,185.73,333.68,0.006,0.42,147.26,21.98,50.08,3418,24.36,52.27666666666667,73.67,66.44166666666666,NONE
2023-05-29 11:00:00,business_registration,cluster-25,59.49,45.37,7.46,303,706,254,145,20.33,221.89,114.32,0.187,1.71,87.07,41.89,72.97,4844,59.49,57.18333333333334,45.37,61.50333333333333,NONE
2023-05-29 12:00:00,passport_booking,cluster-1,60.46,85.7,8.56,877,212,271,123,145.63,158.62,376.67,1.411,8.41,61.22,38.68,74.28,4954,60.46,62.82,85.7,68.97333333333334,MEM
2023-05-29 13:00:00,licensing,cluster-1,84.55,47.81,3.89,978,1247,561,154,41.35,237.16,269.81,0.548,17.62,91.03,26.02,54.36,1853,84.55,62.22666666666667,47.81,60.56999999999999,CPU
2023-05-29 14:00:00,grievance_redressal,cluster-30,27.32,98.13,3.58,816,1181,979,211,14.83,73.49,223.86,0.79,19.23,5.3,5.5,59.53,234,27.32,56.75333333333334,98.13,66.17666666666666,MEM
2023-05-29 15:00:00,passport_booking,cluster-15,38.03,69.78,8.34,849,950,335,225,110.64,232.59,120.3,1.06,14.87,135.7,28.37,55.64,3443,38.03,49.035,69.78,70.07666666666667,NONE
2023-05-29 16:00:00,welfare_disbursement,cluster-16,50.49,87.49,2.53,341,1374,757,65,150.25,70.98,305.57,0.119,4.51,25.41,22.23,89.71,2917,50.49,53.38999999999999,87.49,72.38,MEM
2023-05-29 17:00:00,pension_portal,cluster-12,84.94,30.39,4.72,201,380,207,98,109.58,141.08,372.28,0.66,18.43,81.13,31.73,51.36,177,84.94,57.63166666666666,30.39,69.88333333333334,CPU
2023-05-29 18:00:00,land_records,cluster-26,90.42,50.77,2.1,988,193,34,147,186.35,203.09,72.73,2.33,19.56,57.07,12.23,84.19,1835,90.42,62.625,50.77,64.06166666666667,CPU
2023-05-29 19:00:00,tax_filing,cluster-24,94.45,79.57,9.16,248,1131,113,150,139.29,204.36,232.26,1.023,8.6,127.63,34.92,69.4,3566,94.45,64.27499999999999,79.57,69.355,CPU
2023-05-29 20:00:00,business_registration,cluster-6,91.94,73.47,4.2,248,1371,1055,112,23.96,83.98,357.0,0.558,10.44,144.43,14.28,50.12,4612,91.94,75.045,73.47,65.24499999999999,CPU
2023-05-29 21:00:00,court_services,cluster-6,20.45,39.37,2.28,863,1935,764,217,186.94,246.76,383.38,0.593,6.92,9.51,49.1,70.21,863,20.45,72.115,39.37,60.17666666666667,NONE
2023-05-29 22:00:00,land_records,cluster-12,23.58,51.36,6.98,736,1261,854,105,31.0,38.54,75.25,2.954,17.04,31.18,41.85,93.99,2072,23.58,67.63000000000001,51.36,54.155,NONE
2023-05-29 23:00:00,welfare_disbursement,cluster-25,31.07,44.49,2.6,502,489,759,147,151.77,28.0,326.87,0.445,5.95,127.43,13.15,70.25,703,31.07,58.65166666666667,44.49,56.505,NONE
2023-05-30 00:00:00,passport_booking,cluster-15,46.16,70.39,9.45,831,537,920,157,30.13,213.55,148.49,2.716,2.17,68.22,29.49,62.28,891,46.16,51.275,70.39,59.775000000000006,NONE
2023-05-30 01:00:00,grievance_redressal,cluster-4,82.24,50.5,3.8,990,1463,155,126,199.72,208.37,239.53,0.242,9.12,94.95,25.47,91.4,2811,82.24,49.24,50.5,54.93000000000001,CPU
2023-05-30 02:00:00,licensing,cluster-24,86.95,47.87,6.71,229,1093,1017,225,66.77,183.95,324.31,2.623,3.39,55.79,41.47,53.62,518,86.95,48.40833333333333,47.87,50.66333333333333,CPU
2023-05-30 03:00:00,tax_filing,cluster-4,34.01,40.35,3.58,267,1285,833,86,99.44,215.68,240.8,1.521,8.62,80.24,38.29,84.06,596,34.01,50.66833333333333,40.35,50.82666666666666,NONE
2023-05-30 04:00:00,vehicle_registration,cluster-30,66.47,55.27,8.11,679,585,962,189,93.63,51.64,88.52,1.826,11.71,40.18,18.32,61.12,3946,66.47,57.81666666666666,55.27,51.47833333333333,NONE
2023-05-30 05:00:00,land_records,cluster-2,88.8,39.47,8.99,867,1676,352,142,20.83,42.01,256.69,0.738,16.05,88.59,21.4,81.86,1636,88.8,67.43833333333333,39.47,50.64166666666667,CPU
2023-05-30 06:00:00,grievance_redressal,cluster-27,54.78,96.23,7.92,882,1012,928,147,99.06,242.96,91.23,2.696,13.84,65.06,7.71,56.24,4950,54.78,68.875,96.23,54.94833333333335,MEM
2023-05-30 07:00:00,vehicle_registration,cluster-24,27.77,36.43,8.52,894,777,1326,81,30.33,163.57,171.61,1.761,14.77,102.27,30.53,52.17,2199,27.77,59.796666666666674,36.43,52.60333333333333,NONE
2023-05-30 08:00:00,tax_filing,cluster-12,54.34,92.58,1.2,369,1637,1141,157,160.5,231.56,245.38,2.027,11.81,91.3,39.15,80.62,4649,54.34,54.36166666666667,92.58,60.05500000000001,MEM
2023-05-30 09:00:00,court_services,cluster-7,48.18,56.71,9.26,72,699,34,200,191.68,228.48,397.0,1.67,1.63,20.23,23.85,66.99,1869,48.18,56.723333333333336,56.71,62.781666666666666,NONE
2023-05-30 10:00:00,court_services,cluster-20,63.32,52.96,6.32,686,714,867,123,161.71,170.22,304.43,0.376,17.6,28.74,47.56,94.52,4489,63.32,56.19833333333333,52.96,62.39666666666667,NONE
2023-05-30 11:00:00,pension_portal,cluster-9,52.9,42.12,8.72,133,1293,1343,121,86.5,164.55,156.16,2.509,13.96,3.67,11.17,75.26,2367,52.9,50.215,42.12,62.83833333333333,NONE
2023-05-30 12:00:00,tax_filing,cluster-9,21.3,72.05,6.91,760,1027,217,70,0.97,102.79,356.79,0.551,15.8,53.85,45.09,52.45,982,21.3,44.635,72.05,58.80833333333333,NONE
2023-05-30 13:00:00,tax_filing,cluster-8,94.55,75.73,2.18,375,923,1291,189,7.81,54.3,129.15,0.876,18.82,41.08,5.97,56.35,3740,94.55,55.76500000000001,75.73,65.35833333333333,CPU
2023-05-30 14:00:00,vehicle_registration,cluster-14,60.77,59.6,6.17,748,222,43,226,99.26,177.92,184.4,2.009,19.36,12.53,46.1,90.44,3678,60.77,56.836666666666666,59.6,59.86166666666667,NONE
2023-05-30 15:00:00,grievance_redressal,cluster-1,55.52,29.12,1.09,378,1023,1197,152,136.06,208.11,276.46,0.28,19.27,101.78,18.75,53.18,2972,55.52,58.06,29.12,55.26333333333333,NONE
2023-05-30 16:00:00,business_registration,cluster-23,91.6,92.97,7.02,653,50,197,224,163.99,145.26,193.7,2.8,5.39,107.45,9.94,74.26,2709,91.6,62.77333333333333,92.97,61.93166666666667,CPU
2023-05-30 17:00:00,vehicle_registration,cluster-21,31.69,97.54,4.21,379,1541,856,147,120.11,31.7,305.35,0.372,17.03,99.41,49.52,50.78,3181,31.69,59.23833333333334,97.54,71.16833333333334,MEM
2023-05-30 18:00:00,licensing,cluster-23,34.19,56.9,1.69,743,1098,301,111,195.67,53.33,277.71,2.001,19.17,35.11,38.5,82.31,2194,34.19,61.38666666666666,56.9,68.64333333333333,NONE
2023-05-30 19:00:00,court_services,cluster-12,80.6,70.41,9.8,788,1277,826,87,99.01,43.45,283.55,1.905,14.13,94.32,28.86,56.31,243,80.6,59.06166666666666,70.41,67.75666666666666,CPU
2023-05-30 20:00:00,court_services,cluster-25,39.56,58.32,9.03,760,929,929,147,120.21,171.3,197.09,2.094,14.32,57.09,22.72,58.1,1451,39.56,55.52666666666666,58.32,67.54333333333334,NONE
2023-05-30 21:00:00,pension_portal,cluster-2,79.94,48.82,8.96,522,1944,1122,159,46.41,149.9,69.3,1.3,17.68,1.74,16.48,62.72,3760,79.94,59.59666666666666,48.82,70.82666666666667,NONE
2023-05-30 22:00:00,licensing,cluster-13,40.37,30.72,7.93,527,1274,404,203,68.26,127.3,355.45,1.147,5.75,145.14,31.89,50.13,921,40.37,51.05833333333333,30.72,60.45166666666666,NONE
2023-05-30 23:00:00,court_services,cluster-30,22.49,58.75,6.98,284,1978,721,89,136.78,144.98,75.91,2.933,3.84,107.72,25.2,73.59,670,22.49,49.525,58.75,53.98666666666666,NONE
2023-05-31 00:00:00,vehicle_registration,cluster-27,58.78,85.56,6.62,971,987,711,193,120.53,83.47,212.41,2.451,8.74,35.95,27.79,93.69,4239,58.78,53.623333333333335,85.56,58.76333333333333,MEM
2023-05-31 01:00:00,licensing,cluster-4,34.75,26.26,1.24,605,1264,993,68,74.24,205.09,155.68,1.456,19.0,46.55,25.79,81.27,2707,34.75,45.98166666666666,26.26,51.405,NONE
2023-05-31 02:00:00,vehicle_registration,cluster-20,76.84,68.08,9.03,637,922,1327,227,22.84,95.57,153.72,0.547,1.21,134.74,33.9,92.86,4434,76.84,52.195,68.08,53.031666666666666,NONE
2023-05-31 03:00:00,business_registration,cluster-18,68.09,90.18,8.84,702,458,845,233,68.85,168.19,129.32,2.672,8.85,38.39,46.58,55.87,814,68.09,50.220000000000006,90.18,59.925,MEM
2023-05-31 04:00:00,business_registration,cluster-19,89.27,41.1,7.53,743,1551,146,78,9.31,109.9,145.08,1.946,13.82,14.03,47.88,60.85,4504,89.27,58.370000000000005,41.1,61.655,CPU
2023-05-31 05:00:00,court_services,cluster-16,78.72,38.56,9.29,168,1377,1411,158,116.36,36.6,384.37,0.407,13.03,126.2,42.58,65.64,4352,78.72,67.74166666666666,38.56,58.29,NONE
2023-05-31 06:00:00,court_services,cluster-27,33.56,82.15,5.62,89,793,869,215,64.94,79.1,390.22,0.549,16.2,104.7,17.08,83.41,2490,33.56,63.53833333333333,82.15,57.72166666666667,NONE
2023-05-31 07:00:00,grievance_redressal,cluster-14,80.01,43.88,4.59,309,1805,345,238,76.28,241.97,249.82,1.622,5.39,81.5,16.15,94.82,1431,80.01,71.08166666666666,43.88,60.65833333333334,CPU
2023-05-31 08:00:00,business_registration,cluster-30,68.13,39.21,9.69,998,627,155,213,115.23,63.82,233.63,1.511,4.68,83.24,30.96,88.54,3208,68.13,69.63,39.21,55.84666666666667,NONE
2023-05-31 09:00:00,land_records,cluster-29,70.17,52.97,4.75,805,1609,1465,134,116.47,44.13,66.93,1.228,16.55,103.24,48.86,76.37,1592,70.17,69.97666666666666,52.97,49.645,NONE
2023-05-31 10:00:00,land_records,cluster-8,82.42,54.05,6.48,690,131,1225,59,117.87,86.97,331.31,1.281,16.51,136.64,29.83,76.31,325,82.42,68.835,54.05,51.803333333333335,CPU
2023-05-31 11:00:00,pension_portal,cluster-12,63.04,89.68,3.86,55,652,936,224,98.57,221.92,109.69,0.517,4.98,123.41,10.03,84.66,3461,63.04,66.22166666666668,89.68,60.32333333333333,MEM
2023-05-31 12:00:00,business_registration,cluster-9,54.95,70.76,6.44,360,1757,141,221,97.88,90.39,99.9,0.766,8.81,35.14,43.93,58.48,3732,54.95,69.78666666666668,70.76,58.42499999999999,NONE
2023-05-31 13:00:00,vehicle_registration,cluster-6,67.75,55.04,7.26,115,596,103,165,164.33,116.0,198.42,1.478,9.03,96.62,38.6,87.03,1621,67.75,67.74333333333334,55.04,60.285,NONE
2023-05-31 14:00:00,vehicle_registration,cluster-26,42.35,64.54,6.32,423,1619,1238,157,93.78,91.32,171.64,0.191,10.27,100.76,15.75,83.23,1136,42.35,63.44666666666668,64.54,64.50666666666667,NONE
2023-05-31 15:00:00,welfare_disbursement,cluster-18,33.69,95.59,5.24,780,1335,1332,239,107.44,247.46,83.82,1.058,16.73,123.28,33.35,53.08,1844,33.69,57.366666666666674,95.59,71.61000000000001,MEM
2023-05-31 16:00:00,licensing,cluster-2,66.24,33.38,3.14,195,226,107,56,197.65,249.97,101.78,0.631,12.07,136.67,15.11,51.87,2619,66.24,54.67,33.38,68.165,NONE
2023-05-31 17:00:00,passport_booking,cluster-23,37.54,40.37,6.51,283,705,1483,246,36.62,131.04,397.32,0.524,10.36,8.98,24.14,56.95,3124,37.54,50.42,40.37,59.94666666666668,NONE
2023-05-31 18:00:00,land_records,cluster-8,25.99,96.23,9.1,78,1288,536,68,145.42,200.51,307.19,0.44,5.79,14.36,15.66,79.4,1715,25.99,45.59333333333333,96.23,64.19166666666668,MEM
2023-05-31 19:00:00,court_services,cluster-24,20.04,95.84,0.27,870,1037,1252,159,94.9,70.61,259.5,0.421,0.81,14.46,31.85,92.93,2877,20.04,37.641666666666666,95.84,70.99166666666667,MEM
2023-05-31 20:00:00,pension_portal,cluster-14,65.62,38.11,1.51,722,190,935,82,166.19,106.09,156.27,0.481,18.36,103.88,18.64,55.02,1621,65.62,41.52,38.11,66.58666666666666,NONE
2023-05-31 21:00:00,passport_booking,cluster-6,47.16,35.74,1.37,692,317,626,201,81.1,176.25,199.95,1.122,14.32,139.25,12.56,77.4,3266,47.16,43.76500000000001,35.74,56.61166666666666,NONE
2023-05-31 22:00:00,tax_filing,cluster-10,76.42,56.16,9.25,709,188,965,72,60.95,85.86,269.79,0.304,1.49,87.4,7.68,76.76,1801,76.42,45.461666666666666,56.16,60.40833333333333,NONE
2023-05-31 23:00:00,pension_portal,cluster-8,48.14,28.68,6.69,949,1120,207,135,41.95,71.68,324.5,2.691,5.95,85.27,33.43,57.65,615,48.14,47.22833333333333,28.68,58.46000000000001,NONE
2023-06-01 00:00:00,tax_filing,cluster-30,56.45,73.46,9.53,643,1133,701,149,174.51,232.11,381.24,1.494,12.94,126.01,31.85,61.84,2309,56.45,52.305,73.46,54.665,NONE
2023-06-01 01:00:00,business_registration,cluster-17,50.53,30.73,5.91,953,610,726,230,143.81,76.19,92.94,1.514,4.18,148.84,13.76,74.27,2577,50.53,57.38666666666666,30.73,43.81333333333333,NONE
2023-06-01 02:00:00,tax_filing,cluster-25,68.79,29.29,4.72,519,1637,717,159,15.84,33.63,117.07,0.633,2.1,141.29,5.13,65.11,2402,68.79,57.915,29.29,42.34333333333333,NONE
2023-06-01 03:00:00,tax_filing,cluster-29,46.71,60.9,7.96,410,1134,1428,198,142.84,192.75,248.65,2.601,11.01,91.1,11.13,57.12,3066,46.71,57.84,60.9,46.53666666666666,NONE
2023-06-01 04:00:00,grievance_redressal,cluster-12,92.28,95.88,1.78,903,1799,180,131,7.49,75.95,378.47,2.484,6.58,149.62,18.74,69.33,2068,92.28,60.48333333333333,95.88,53.156666666666666,CPU
2023-06-01 05:00:00,grievance_redressal,cluster-17,90.21,56.58,3.94,644,1168,640,151,36.73,123.54,208.39,0.103,16.55,108.54,28.54,54.04,2805,90.21,67.495,56.58,57.806666666666665,CPU
2023-06-01 06:00:00,grievance_redressal,cluster-13,83.6,51.38,4.77,973,1705,1000,140,118.76,45.66,271.88,2.197,19.01,105.15,44.85,76.11,1417,83.6,72.02,51.38,54.126666666666665,CPU
2023-06-01 07:00:00,business_registration,cluster-19,89.02,98.85,3.12,634,1548,1179,86,92.97,35.76,152.8,0.553,11.75,14.83,14.46,56.5,1155,89.02,78.435,98.85,65.48,CPU
2023-06-01 08:00:00,passport_booking,cluster-12,53.69,64.37,3.84,404,780,1410,98,168.18,125.9,334.11,1.667,14.26,44.7,14.7,82.8,2899,53.69,75.91833333333334,64.37,71.32666666666667,NONE
2023-06-01 09:00:00,pension_portal,cluster-16,60.23,52.77,0.97,775,89,1125,202,121.77,97.53,261.84,2.612,19.67,87.58,42.99,74.62,3284,60.23,78.17166666666667,52.77,69.97166666666666,NONE
2023-06-01 10:00:00,pension_portal,cluster-25,75.66,53.55,2.14,75,1419,115,88,193.01,136.36,183.63,2.802,4.52,104.71,27.87,53.54,2210,75.66,75.40166666666666,53.55,62.91666666666666,NONE
2023-06-01 11:00:00,court_services,cluster-27,72.21,39.43,3.49,339,1400,470,79,171.11,242.13,239.92,0.553,18.1,30.4,36.11,60.03,3024,72.21,72.40166666666666,39.43,60.05833333333334,NONE
2023-06-01 12:00:00,grievance_redressal,cluster-5,86.8,62.9,8.0,120,486,3,92,68.37,113.7,293.17,2.819,11.19,121.39,20.6,69.31,1759,86.8,72.935,62.9,61.97833333333333,CPU
2023-06-01 13:00:00,business_registration,cluster-25,73.72,57.48,1.99,911,1902,197,231,166.91,158.61,124.73,0.209,3.75,131.37,42.75,67.75,1158,73.72,70.385,57.48,55.083333333333336,NONE
2023-06-01 14:00:00,court_services,cluster-16,94.84,45.04,3.6,738,455,203,81,174.05,42.45,169.51,2.728,5.78,127.79,25.24,87.15,1057,94.84,77.24333333333334,45.04,51.86166666666666,CPU
2023-06-01 15:00:00,licensing,cluster-25,46.14,36.88,0.84,138,793,1419,175,193.96,223.76,137.68,2.317,13.76,80.71,45.63,78.25,3418,46.14,74.895,36.88,49.21333333333333,NONE
2023-06-01 16:00:00,court_services,cluster-6,82.47,48.03,5.66,226,1284,1401,144,3.01,205.35,386.06,2.741,18.44,51.11,23.02,89.9,4846,82.47,76.03,48.03,48.29333333333333,CPU
2023-06-01 17:00:00,passport_booking,cluster-11,72.32,62.64,6.19,76,87,573,226,175.01,140.15,65.04,1.098,2.38,126.32,41.39,74.81,2687,72.32,76.04833333333333,62.64,52.16166666666667,NONE
2023-06-01 18:00:00,land_records,cluster-17,71.85,29.32,8.68,338,517,582,51,14.44,62.18,69.75,2.822,12.79,111.36,7.51,64.16,1042,71.85,73.55666666666667,29.32,46.565,NONE
2023-06-01 19:00:00,tax_filing,cluster-26,44.44,36.38,8.23,889,366,603,96,105.86,117.97,174.51,2.456,7.54,5.87,35.73,51.43,4362,44.44,68.67666666666666,36.38,43.04833333333334,NONE
2023-06-01 20:00:00,grievance_redressal,cluster-23,78.92,95.13,3.0,866,1284,1497,148,83.23,88.4,238.31,0.985,6.43,75.27,11.37,59.5,3907,78.92,66.02333333333333,95.13,51.39666666666667,MEM
2023-06-01 21:00:00,land_records,cluster-14,87.53,65.17,1.54,624,1156,687,72,184.02,248.74,165.11,1.017,3.6,123.49,45.37,61.58,728,87.53,72.92166666666667,65.17,56.11166666666667,CPU
2023-06-01 22:00:00,court_services,cluster-6,36.39,29.7,1.73,977,1429,1414,183,81.33,132.89,349.93,1.072,17.76,85.47,48.41,54.1,4128,36.39,65.24166666666666,29.7,53.056666666666665,NONE
2023-06-01 23:00:00,business_registration,cluster-25,66.91,76.29,9.7,580,679,567,134,119.41,117.11,109.28,1.766,7.29,40.37,19.46,73.85,4522,66.91,64.34,76.29,55.33166666666667,NONE
2023-06-02 00:00:00,tax_filing,cluster-23,49.41,29.57,6.8,533,864,578,90,138.53,58.88,177.62,0.546,8.87,2.68,30.32,78.7,746,49.41,60.6,29.57,55.373333333333335,NONE
2023-06-02 01:00:00,pension_portal,cluster-30,94.22,79.68,0.62,483,588,908,91,4.3,75.0,220.78,1.3,4.15,34.16,22.99,52.27,680,94.22,68.89666666666666,79.68,62.59,CPU
2023-06-02 02:00:00,vehicle_registration,cluster-28,55.91,80.5,1.54,542,258,435,230,118.39,183.67,120.76,0.203,12.16,91.86,32.58,65.53,2710,55.91,65.06166666666667,80.5,60.15166666666667,NONE
2023-06-02 03:00:00,tax_filing,cluster-11,37.12,73.18,4.96,327,1987,62,121,103.84,143.03,151.53,1.075,8.8,38.11,20.95,51.23,2013,37.12,56.66,73.18,61.48666666666667,NONE
2023-06-02 04:00:00,passport_booking,cluster-12,48.64,79.18,2.24,395,1710,552,216,119.0,102.35,381.59,2.0,3.86,1.9,41.86,82.79,2676,48.64,58.70166666666666,79.18,69.73333333333333,NONE
2023-06-02 05:00:00,passport_booking,cluster-13,69.04,31.51,8.08,628,1349,742,187,15.61,88.31,232.08,1.768,6.21,10.68,6.41,72.46,2601,69.04,59.056666666666665,31.51,62.27,NONE
